ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
691,Diatoms_benthic,Diatoms,Clavularia_sp,Coral,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/46545578,* need to be more specific (which Bacillariophyceae?)
692,Diatoms_centric,Diatoms,Clavularia_sp,Coral,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/46545578,* need to be more specific (which Bacillariophyceae?)
693,Diatoms_pennate,Diatoms,Clavularia_sp,Coral,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/46545578,* need to be more specific (which Bacillariophyceae?)
694,Foraminifera,Foraminifera,Clavularia_sp,Coral,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
695,Diatoms_benthic,Diatoms,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2002,https://doi.org/10.1007/s003000100311,Inferred from Potter Cove FW (Antarctic Peninsula)
696,Diatoms_centric,Diatoms,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2002,https://doi.org/10.1007/s003000100311,Inferred from Potter Cove FW (Antarctic Peninsula)
697,Diatoms_pennate,Diatoms,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2002,https://doi.org/10.1007/s003000100311,Inferred from Potter Cove FW (Antarctic Peninsula)
698,Bacteria,Bacteria,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Bacteria,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
699,Azadinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
700,Dinophysis_acuminata,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
701,Dinophysis_acuminata,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
702,Gymnodinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
703,Gymnodinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
704,Gyrodinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
705,Gyrodinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
706,Gyrodinium_spirale,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
707,Gyrodinium_spirale,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
708,Protoperidinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
709,Protoperidinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
710,Detritus,Non-living,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Detritus,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
711,Phytoplankton *,Phytoplankton,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
712,Emiliania_huxleyi,Coccolithophorids,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2005,https://doi.org/10.3989/scimar.2005.69s2205,Inferred from Potter Cove FW (Antarctic Peninsula)
713,Phaeocystis_antarctica,Coccolithophorids,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2005,https://doi.org/10.3989/scimar.2005.69s2205,Inferred from Potter Cove FW (Antarctic Peninsula)
714,Doryteuthis_gahi,Cephalopoda,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,
715,Eggs_Fish,Zooplankton,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,
716,Harmothoe_sp,Polychaeta,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Coelorinchus_caribbaeus
717,Decapoda *,Decapoda,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.in/summary/Coelorinchus-fasciatus.html,* need to be more specific (which Decapoda?)
718,Copepoda *,Zooplankton,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.in/summary/Coelorinchus-fasciatus.html,* need to be more specific (which Copepoda?)
719,Pagurus_comptus,Decapoda,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,
720,Pagurus_forceps,Decapoda,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,
721,Macrouridae *,Fish_BenPel,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,* need to be more specific (which Macrouridae?)
722,Porifera *,Porifera,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,* need to be more specific (which Porifera?)
723,Euphausia_spp,Zooplankton,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,
724,Themisto_gaudichaudii,Zooplankton,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/TrophicEco/FoodItemsList.php?vstockcode=7299&genus=Coelorinchus&species=fasciatus,
725,Grimothea_gregaria,Decapoda,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/TrophicEco/FoodItemsList.php?vstockcode=7299&genus=Coelorinchus&species=fasciatus,
726,Ophiuroidea *,Echinodermata,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/TrophicEco/FoodItemsList.php?vstockcode=7299&genus=Coelorinchus&species=fasciatus,* need to be more specific (which Ophiuroidea?)
727,Isopoda *,Isopoda,Coelorinchus_fasciatus,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Coelorinchus%20fasciatus,* need to be more specific (which Isopoda?)
728,Harmothoe_sp,Polychaeta,Coelorinchus_marinii,Fish_BenPel,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Coelorinchus_caribbaeus
729,Copepoda *,Zooplankton,Coelorinchus_marinii,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.in/trophiceco/DietCompoSummary.php?dietcode=6630&genusname=Coelorinchus&speciesname=marinii,* need to be more specific (which Copepoda?)
730,Doryteuthis_gahi,Cephalopoda,Coelorinchus_marinii,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=8187&genusname=Coelorinchus&speciesname=marinii,
731,Grimothea_gregaria,Decapoda,Coelorinchus_marinii,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=8187&genusname=Coelorinchus&speciesname=marinii,
732,Grimothea_spinosa,Decapoda,Coelorinchus_marinii,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=8187&genusname=Coelorinchus&speciesname=marinii,
733,Foraminifera,Foraminifera,Coelorinchus_marinii,Fish_BenPel,Suspension-feeder,Primary producer,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=8187&genusname=Coelorinchus&speciesname=marinii,
734,Isopoda *,Isopoda,Coelorinchus_marinii,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.se/trophiceco/DietCompoSummary.php?dietcode=8187&genusname=Coelorinchus&speciesname=marinii,* need to be more specific (which Isopoda?)
735,Amphipoda *,Amphipoda,Coelorinchus_marinii,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Coelorinchus%20marinii,* need to be more specific (which Amphipoda?)
736,Cumacea *,Cumacea,Coelorinchus_marinii,Fish_Demersal,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Coelorinchus%20marinii,* need to be more specific (which Cumacea?)
737,Cnidaria *,Cnidaria,Colossendeis_megalonyx,Benthos_Misc,Carnivore,Heterotroph,Encyclopedia of Life,https://eol.org/pages/14813,* need to be more specific (which Actiniaria?)
738,Porifera *,Porifera,Colossendeis_megalonyx,Benthos_Misc,Carnivore,Heterotroph,Encyclopedia of Life,https://eol.org/pages/14813,* need to be more specific (which Porifera?)
739,Glycera_capitata,Polychaeta,Colossendeis_megalonyx,Benthos_Misc,Carnivore,Heterotroph,Encyclopedia of Life,https://eol.org/pages/479487,Inferred from Pycnogonida
740,Sabellidae,Polychaeta,Colossendeis_megalonyx,Benthos_Misc,Carnivore,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,
741,Bacteria,Bacteria,Convexella_magelhaenica,Coral,Suspension-feeder,Bacteria,Elias-Piera_etal_2013,https://doi.org/10.3354/meps10152,Inferred from Octocoral
742,Cyrtostrombidium_sp,Ciliates,Convexella_magelhaenica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp (same family)
743,Laboea_strobila,Ciliates,Convexella_magelhaenica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp (same family)
744,Lohmanniella_sp,Ciliates,Convexella_magelhaenica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp (same family)
745,Strobilidium_sp,Ciliates,Convexella_magelhaenica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp (same family)
746,Strombidinopsis_sp,Ciliates,Convexella_magelhaenica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp (same family)
747,Strombidium_conicum,Ciliates,Convexella_magelhaenica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp (same family)
748,Strombidium_sp,Ciliates,Convexella_magelhaenica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp (same family)
749,Diatoms_benthic,Diatoms,Convexella_magelhaenica,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Octocoral
750,Dinoflagellates_heterosol,Dinoflagellates,Convexella_magelhaenica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp (same family)
751,Detritus,Non-living,Convexella_magelhaenica,Coral,Suspension-feeder,Detritus,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Octocoral
752,Diatoms_centric,Diatoms,Copepodite,Zooplankton,Hunter,Primary producer,Takahashi&Tiselius_2005,https://doi.org/10.3354/meps303213,Inferred from Acartia_clausia (Order Calanoida)
753,Diatoms_pennate,Diatoms,Copepodite,Zooplankton,Hunter,Primary producer,Takahashi&Tiselius_2005,https://doi.org/10.3354/meps303213,Inferred from Acartia_clausia (Order Calanoida)
754,Rhizosolenia_crassa,Diatoms,Copepodite,Zooplankton,Hunter,Heterotroph,Mullin_1963,https://doi.org/10.4319/lo.1963.8.2.0239,Inferred from Calanus
755,Cyrtostrombidium_sp,Ciliates,Copepodite,Zooplankton,Hunter,Heterotroph,Saiz&Calbet_2007,https://doi.org/10.4319/lo.2007.52.2.0668,Inferred from Order Calanoida
756,Laboea_strobila,Ciliates,Copepodite,Zooplankton,Hunter,Heterotroph,Saiz&Calbet_2007,https://doi.org/10.4319/lo.2007.52.2.0668,Inferred from Order Calanoida
757,Lohmanniella_sp,Ciliates,Copepodite,Zooplankton,Hunter,Heterotroph,Saiz&Calbet_2007,https://doi.org/10.4319/lo.2007.52.2.0668,Inferred from Order Calanoida
758,Strobilidium_sp,Ciliates,Copepodite,Zooplankton,Hunter,Heterotroph,Saiz&Calbet_2007,https://doi.org/10.4319/lo.2007.52.2.0668,Inferred from Order Calanoida
759,Strombidinopsis_sp,Ciliates,Copepodite,Zooplankton,Hunter,Heterotroph,Saiz&Calbet_2007,https://doi.org/10.4319/lo.2007.52.2.0668,Inferred from Order Calanoida
760,Strombidium_conicum,Ciliates,Copepodite,Zooplankton,Hunter,Heterotroph,Saiz&Calbet_2007,https://doi.org/10.4319/lo.2007.52.2.0668,Inferred from Order Calanoida
761,Strombidium_sp,Ciliates,Copepodite,Zooplankton,Hunter,Heterotroph,Saiz&Calbet_2007,https://doi.org/10.4319/lo.2007.52.2.0668,Inferred from Order Calanoida
762,Foraminifera,Foraminifera,Coperonus_comptus,Isopoda,Deposit-feeder,Primary producer,Doti_pers.com.,NA,
763,Detritus,Non-living,Coperonus_comptus,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
764,Zooplankton *,Zooplankton,Coryne_sp,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46550110,* need to be more specific (which Zooplankton?)
765,Austrocidaris_canaliculata,Echinodermata,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Echinoidea
766,Austrocidaris_spinulosida,Echinodermata,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Echinoidea
767,Pseudechinus_magellanicus,Echinodermata,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Echinoidea
768,Schizasteridae,Echinodermata,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Echinoidea
769,Sterechinus_agassizii,Echinodermata,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Echinoidea
770,Necromass,Non-living,Cosmasterias_lurida,Echinodermata,Scavenger,Necromass,Fraysse_pers.com.,NA,
771,Callochiton_puniceus,Polyplacophora,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Chitons
772,Leptochiton_kerguelensis,Polyplacophora,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Chitons
773,Leptochiton_medinae,Polyplacophora,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Chitons
774,Nuttallochiton_hyadesi,Polyplacophora,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Chitons
775,Nuttallochiton_martiali,Polyplacophora,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Chitons
776,Tonicia_lebruni,Polyplacophora,Cosmasterias_lurida,Echinodermata,Hunter,Heterotroph,Fraysse_pers.com.,NA,Inferred from Chitons
777,Callochiton_puniceus,Polyplacophora,Cosmasterias_lurida *,Echinodermata,Hunter,Heterotroph,Urteaga_pers.com.,NA,* consultar con expertas en Asteroidea por disco oral (1-4 cm tamaño quitones)
778,Leptochiton_kerguelensis,Polyplacophora,Cosmasterias_lurida *,Echinodermata,Hunter,Heterotroph,Urteaga_pers.com.,NA,* consultar con expertas en Asteroidea por disco oral (1-4 cm tamaño quitones)
779,Leptochiton_medinae,Polyplacophora,Cosmasterias_lurida *,Echinodermata,Hunter,Heterotroph,Urteaga_pers.com.,NA,* consultar con expertas en Asteroidea por disco oral (1-4 cm tamaño quitones)
780,Nuttallochiton_hyadesi,Polyplacophora,Cosmasterias_lurida *,Echinodermata,Hunter,Heterotroph,Urteaga_pers.com.,NA,* consultar con expertas en Asteroidea por disco oral (1-4 cm tamaño quitones)
781,Nuttallochiton_martiali,Polyplacophora,Cosmasterias_lurida *,Echinodermata,Hunter,Heterotroph,Urteaga_pers.com.,NA,* consultar con expertas en Asteroidea por disco oral (1-4 cm tamaño quitones)
782,Tonicia_lebruni,Polyplacophora,Cosmasterias_lurida *,Echinodermata,Hunter,Heterotroph,Urteaga_pers.com.,NA,* consultar con expertas en Asteroidea por disco oral (1-4 cm tamaño quitones)
783,Grimothea_gregaria,Decapoda,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Vinuesa&Varisco_2007,http://dx.doi.org/10.4067/S0717-71782007000200003,
784,Tinerfe_cyanea,Zooplankton,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Mianzan_etal_1996,https://doi.org/10.1016/0165-7836(95)00459-9,
785,Amphipoda *,Amphipoda,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky&Arkhipkin_2003,https://doi.org/10.1046/j.1439-0426.2003.00340.x,
786,Actiniaria *,Cnidaria,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky&Arkhipkin_2003,https://doi.org/10.1046/j.1439-0426.2003.00340.x,
787,Thymops_birsteini,Decapoda,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky&Arkhipkin_2003,https://doi.org/10.1046/j.1439-0426.2003.00340.x,
788,Asteroidea *,Echinodermata,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky&Arkhipkin_2003,https://doi.org/10.1046/j.1439-0426.2003.00340.x,
789,Ophiuroidea *,Echinodermata,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky&Arkhipkin_2003,https://doi.org/10.1046/j.1439-0426.2003.00340.x,
790,Agonopsis_chiloensis,Fish_BenPel,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky&Arkhipkin_2003,https://doi.org/10.1046/j.1439-0426.2003.00340.x,
791,Cottoperca_trigloides,Fish_BenPel,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky&Arkhipkin_2003,https://doi.org/10.1046/j.1439-0426.2003.00340.x,
792,Dissostichus_eleginoides,Fish_BenPel,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky&Arkhipkin_2003,https://doi.org/10.1046/j.1439-0426.2003.00340.x,
793,Macruronus_novaezelandiae,Fish_BenPel,Cottoperca_trigloides,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky&Arkhipkin_2003,https://doi.org/10.1046/j.1439-0426.2003.00340.x,
