ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
624,Clausocalanus_spp,Copepoda,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
625,Ctenocalanus_vanus,Copepoda,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata and Calanoida
626,Drepanopus_forcipatus,Copepoda,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata and Calanoida
627,Neocalanus_tonsus,Copepoda,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata and Calanoida
628,Diatoms_benthic,Diatoms,Campylaspis_frigida,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Bacillariophyceae?)
629,Diatoms_centric,Diatoms,Campylaspis_frigida,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Bacillariophyceae?)
630,Diatoms_pennate,Diatoms,Campylaspis_frigida,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Bacillariophyceae?)
631,Necromass,Non-living,Campylaspis_frigida,Cumacea,Scavenger,Necromass,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata
632,Polychaeta *,Polychaeta,Campylaspis_frigida,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Polychaeta?)
633,Polychaeta *,Polychaeta,Campylaspis_frigida,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Small infaunal polychaeta (< 5 mm); ask S. Callá
634,Calanus_spp,Copepoda,Campylaspis_frigida,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Aggregated: Calanus_australis and Calanus_simillimus
635,Clausocalanus_spp,Copepoda,Campylaspis_frigida,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
636,Ctenocalanus_vanus,Copepoda,Campylaspis_frigida,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata and Calanoida
637,Drepanopus_forcipatus,Copepoda,Campylaspis_frigida,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata and Calanoida
638,Neocalanus_tonsus,Copepoda,Campylaspis_frigida,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata and Calanoida
639,Amphipoda *,Amphipoda,Campylonotus_vagans,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,Inferred from Peracarida
640,Cumacea *,Cumacea,Campylonotus_vagans,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,Inferred from Peracarida
641,Isopoda *,Isopoda,Campylonotus_vagans,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,Inferred from Peracarida
642,Detritus,Non-living,Campylonotus_vagans,Decapoda,Suspension-feeder,Detritus,Lovrich_pers.com.,NA,
643,Polychaeta *,Polychaeta,Campylonotus_vagans,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
644,Themisto_gaudichaudii,Zooplankton,Careproctus_sp,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,
645,Cnidaria *,Cnidaria,Careproctus_sp,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,* need to be more specific (which Cnidaria?)
646,Cumacea *,Cumacea,Careproctus_sp,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,* need to be more specific (which Cumacea?)
647,Grimothea_gregaria,Decapoda,Careproctus_sp,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,
648,Pagurus_comptus,Decapoda,Careproctus_sp,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,
649,Careproctus_sp,Fish_BenPel,Careproctus_sp,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,
650,Detritus,Non-living,Careproctus_sp,Fish_BenPel,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,
651,Polychaeta *,Polychaeta,Careproctus_sp,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,* need to be more specific (which Polychaeta?)
652,Calanus_spp,Copepoda,Careproctus_sp,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,Aggregated: Calanus_australis and Calanus_simillimus
653,Copepoda *,Zooplankton,Careproctus_sp,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Careproctus,* need to be more specific (which Copepoda?)
654,Convexella_magelhaenica,Coral,Ceramaster_patagonicus,Echinodermata,Hunter,Heterotroph,Mah_2006,https://repository.si.edu/bitstream/handle/10088/21587/iz_Circeaster_Mah.pdf,Inferred from Octocoral
655,Ideogorgia_laurae,Coral,Ceramaster_patagonicus,Echinodermata,Hunter,Heterotroph,Mah_2006,https://repository.si.edu/bitstream/handle/10088/21587/iz_Circeaster_Mah.pdf,Inferred from Octocoral
656,Primnoella_scotiae,Coral,Ceramaster_patagonicus,Echinodermata,Hunter,Heterotroph,Mah_2006,https://repository.si.edu/bitstream/handle/10088/21587/iz_Circeaster_Mah.pdf,Inferred from Octocoral
657,Primnoisis_antarctica,Coral,Ceramaster_patagonicus,Echinodermata,Hunter,Heterotroph,Mah_2006,https://repository.si.edu/bitstream/handle/10088/21587/iz_Circeaster_Mah.pdf,Inferred from Octocoral
658,Phytoplankton *,Phytoplankton,Chaetarcturus_sp1,Isopoda,Suspension-feeder,Primary producer,Doti_pers.com.,NA,* consultar por phytoplankton resuspendido
659,Phytoplankton *,Phytoplankton,Chaetarcturus_sp2,Isopoda,Suspension-feeder,Primary producer,Doti_pers.com.,NA,* consultar por phytoplankton resuspendido
660,Detritus,Non-living,Chaetopterus_antarcticus,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,* need to be more specific (which Phyto/Zooplankton?)
661,Astrotoma_agassizii,Echinodermata,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/4702963,
662,Ophiacantha_sp,Echinodermata,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/4702963,Inferred from preying upon O. antarctica
663,Ophiacantha_vivipara,Echinodermata,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/4702963,Inferred from preying upon O. antarctica
664,Detritus,Non-living,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/4702963,
665,Detritus,Non-living,Cirratulidae,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,
666,Foraminifera,Foraminifera,Cirratulidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
667,Diatoms_benthic,Diatoms,Cladodactyla_crocea,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,solo Bacillariophyceae epifiticas
668,Diatoms_centric,Diatoms,Cladodactyla_crocea,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,solo Bacillariophyceae epifiticas
669,Diatoms_pennate,Diatoms,Cladodactyla_crocea,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,solo Bacillariophyceae epifiticas
670,Phytoplankton *,Phytoplankton,Cladodactyla_crocea,Echinodermata,Grazer,Primary producer,Hernandez_1985,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,
671,Detritus,Non-living,Clathria_spp,Porifera,Suspension-feeder,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
672,Cyrtostrombidium_sp,Ciliates,Clausocalanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
673,Laboea_strobila,Ciliates,Clausocalanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
674,Lohmanniella_sp,Ciliates,Clausocalanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
675,Strobilidium_sp,Ciliates,Clausocalanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
676,Strombidinopsis_sp,Ciliates,Clausocalanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
677,Strombidium_conicum,Ciliates,Clausocalanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
678,Strombidium_sp,Ciliates,Clausocalanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
679,Fragilariopsis_kerguelensis,Diatoms,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
680,Navicula_sp,Diatoms,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
681,Pseudonitzschia_sp,Diatoms,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
682,Rhizosolenia_crassa,Diatoms,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
683,Thalassionema_nitzschioides,Diatoms,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
684,Azadinium_sp,Dinoflagellates,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
685,Dinophysis_acuminata,Dinoflagellates,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
686,Gymnodinium_sp,Dinoflagellates,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
687,Gyrodinium_sp,Dinoflagellates,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
688,Gyrodinium_spirale,Dinoflagellates,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
689,Protoperidinium_sp,Dinoflagellates,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
690,Dictyocha_speculum,Silicoflagellates,Clausocalanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
691,Diatoms_benthic,Diatoms,Clavularia_sp,Coral,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/46545578,* need to be more specific (which Bacillariophyceae?)
692,Diatoms_centric,Diatoms,Clavularia_sp,Coral,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/46545578,* need to be more specific (which Bacillariophyceae?)
693,Diatoms_pennate,Diatoms,Clavularia_sp,Coral,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/46545578,* need to be more specific (which Bacillariophyceae?)
694,Foraminifera,Foraminifera,Clavularia_sp,Coral,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
695,Diatoms_benthic,Diatoms,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2002,https://doi.org/10.1007/s003000100311,Inferred from Potter Cove FW (Antarctic Peninsula)
696,Diatoms_centric,Diatoms,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2002,https://doi.org/10.1007/s003000100311,Inferred from Potter Cove FW (Antarctic Peninsula)
697,Diatoms_pennate,Diatoms,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2002,https://doi.org/10.1007/s003000100311,Inferred from Potter Cove FW (Antarctic Peninsula)
698,Bacteria,Bacteria,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Bacteria,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
699,Azadinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
700,Dinophysis_acuminata,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
701,Dinophysis_acuminata,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
702,Gymnodinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
703,Gymnodinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
704,Gyrodinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
705,Gyrodinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
706,Gyrodinium_spirale,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
707,Gyrodinium_spirale,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
708,Protoperidinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
709,Protoperidinium_sp,Dinoflagellates,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,
710,Detritus,Non-living,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Detritus,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
711,Phytoplankton *,Phytoplankton,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2004,https://doi.org/10.1017/S0954102004001890,Inferred from Potter Cove FW (Antarctic Peninsula)
712,Emiliania_huxleyi,Coccolithophorids,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2005,https://doi.org/10.3989/scimar.2005.69s2205,Inferred from Potter Cove FW (Antarctic Peninsula)
713,Phaeocystis_antarctica,Coccolithophorids,Cnemidocarpa_verrucosa,Ascidiacea,Suspension-feeder,Primary producer,Tatian_etal_2005,https://doi.org/10.3989/scimar.2005.69s2205,Inferred from Potter Cove FW (Antarctic Peninsula)
714,Doryteuthis_gahi,Cephalopoda,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,
715,Eggs_Fish,Zooplankton,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,
716,Harmothoe_sp,Polychaeta,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,Inferred from Coelorinchus_caribbaeus
717,Decapoda *,Decapoda,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,https://www.fishbase.in/summary/Coelorinchus-fasciatus.html,* need to be more specific (which Decapoda?)
