ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
526,Nicolea_chilensis,Polychaeta,Bathyraja_multispinis,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Terebellidae
527,Pista_spp,Polychaeta,Bathyraja_multispinis,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Terebellidae
528,Terebellides_malvinensis,Polychaeta,Bathyraja_multispinis,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Terebellidae
529,Thelepus_sp,Polychaeta,Bathyraja_multispinis,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Terebellidae
530,Themisto_gaudichaudii,Zooplankton,Bathyraja_scaphiops,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,
531,Patagonotothen_cornucola,Fish_BenPel,Bathyraja_scaphiops,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Patagonotothen_spp
532,Patagonotothen_elegans,Fish_BenPel,Bathyraja_scaphiops,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Patagonotothen_spp
533,Patagonotothen_guntheri,Fish_BenPel,Bathyraja_scaphiops,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Patagonotothen_spp
534,Patagonotothen_ramsayi,Fish_BenPel,Bathyraja_scaphiops,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Patagonotothen_spp
535,Patagonotothen_kreffti,Fish_BenPel,Bathyraja_scaphiops,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Patagonotothen_spp
536,Neoserolis_exigua,Isopoda,Bathyraja_scaphiops,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Serolidae
537,Acanthoserolis_schythei,Isopoda,Bathyraja_scaphiops,Fish_Chond,Hunter,Heterotroph,Bellegia_etal_2014,https://www.researchgate.net/publication/273057654_The_diets_of_four_Bathyraja_skates_Elasmobranchii_Arhynchobatidae_from_the_Southwest_Atlantic,Inferred from Serolidae
538,Detritus,Non-living,Boccardia_sp,Polychaeta,Deposit-feeder,Detritus,Jumars_etal_2015,https://doi.org/10.1146/annurev-marine-010814-020007,
539,Orbiniidae,Polychaeta,Boccardia_sp,Polychaeta,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/157,
540,Bacteria,Bacteria,Boccardia_sp,Polychaeta,Deposit-feeder,Bacteria,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Boccardia,
541,Diatoms_benthic,Diatoms,Boccardia_sp,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Boccardia,Inferred from Bacillariophyceae
542,Diatoms_centric,Diatoms,Boccardia_sp,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Boccardia,Inferred from Bacillariophyceae
543,Diatoms_pennate,Diatoms,Boccardia_sp,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Boccardia,Inferred from Bacillariophyceae
544,Foraminifera,Foraminifera,Boccardia_sp,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
545,Zooplankton *,Zooplankton,Bougainvillia_macloviana,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46550398,* need to be more specific (which Zooplankton?)
546,Diatoms_centric,Diatoms,Bryozoa,Bryozoa,Suspension-feeder,Primary producer,Riisgard&Manriquez_1997,https://doi.org/10.3354/meps154223,Inferred from Brachiopoda
547,Diatoms_pennate,Diatoms,Bryozoa,Bryozoa,Suspension-feeder,Primary producer,Riisgard&Manriquez_1997,https://doi.org/10.3354/meps154223,Inferred from Brachiopoda
548,Dinoflagellates_heterosol,Dinoflagellates,Bryozoa,Bryozoa,Suspension-feeder,Heterotroph,Riisgard&Manriquez_1997,https://doi.org/10.3354/meps154223,Inferred from Brachiopoda
549,Zooplankton *,Zooplankton,Bryozoa,Bryozoa,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/2974308,* need to be more specific (which Zooplankton?)
550,Diatoms_centric,Diatoms,Bryozoa,Bryozoa,Suspension-feeder,Primary producer,Riisgard&Manriquez_1997,https://doi.org/10.3354/meps154223,Inferred from Bryozoa
551,Diatoms_pennate,Diatoms,Bryozoa,Bryozoa,Suspension-feeder,Primary producer,Riisgard&Manriquez_1997,https://doi.org/10.3354/meps154223,Inferred from Bryozoa
552,Dinoflagellates_heterosol,Dinoflagellates,Bryozoa,Bryozoa,Suspension-feeder,Heterotroph,Riisgard&Manriquez_1997,https://doi.org/10.3354/meps154223,Inferred from Bryozoa
553,Eunereis_patagonica,Polychaeta,Buccinidae *,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,* need to be more specific (which Buccinidae?)
554,Nicon_maculata,Polychaeta,Buccinidae *,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Nereididae,* need to be more specific (which Buccinidae?)
555,Eteone_aurantiaca,Polychaeta,Buccinidae *,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phyllodocidae,* need to be more specific (which Buccinidae?)
556,Eteone_sp,Polychaeta,Buccinidae *,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phyllodocidae,* need to be more specific (which Buccinidae?)
557,Sabellidae,Polychaeta,Buccinidae *,Gastropoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Buccinidae?)
558,Necromass,Non-living,Buccinidae *,Gastropoda,Scavenger,Necromass,Pastorino_pers.com.,NA,* need to be more specific (which Buccinidae?)
559,Detritus,Non-living,Caecianiropsis_ectiformis,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
560,Cyrtostrombidium_sp,Ciliates,Calanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
561,Laboea_strobila,Ciliates,Calanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
562,Lohmanniella_sp,Ciliates,Calanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
563,Strobilidium_sp,Ciliates,Calanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
564,Strombidinopsis_sp,Ciliates,Calanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
565,Strombidium_conicum,Ciliates,Calanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
566,Strombidium_sp,Ciliates,Calanus_spp,Copepoda,Suspension-feeder,Heterotroph,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
567,Fragilariopsis_kerguelensis,Diatoms,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
568,Navicula_sp,Diatoms,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
569,Pseudonitzschia_sp,Diatoms,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
570,Rhizosolenia_crassa,Diatoms,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
571,Thalassionema_nitzschioides,Diatoms,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
572,Azadinium_sp,Dinoflagellates,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
573,Dinophysis_acuminata,Dinoflagellates,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
574,Gymnodinium_sp,Dinoflagellates,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
575,Gyrodinium_sp,Dinoflagellates,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
576,Gyrodinium_spirale,Dinoflagellates,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
577,Protoperidinium_sp,Dinoflagellates,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
578,Dictyocha_speculum,Silicoflagellates,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Schultes_etal_2006,https://doi.org/10.1016/j.jembe.2006.06.028,Aggregated: Calanus_australis and Calanus_simillimus
579,Detritus,Non-living,Calanus_spp,Copepoda,Suspension-feeder,Detritus,Atkinson_1998,https://doi.org/10.1016/S0924-7963(97)00081-X,Aggregated: Calanus_australis and Calanus_simillimus
580,Emiliania_huxleyi,Coccolithophorids,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Antacli_etal_2014,https://doi.org/10.1590/S1679-87592014073406204,Aggregated: Calanus_australis and Calanus_simillimus
581,Phaeocystis_antarctica,Coccolithophorids,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Antacli_etal_2014,https://doi.org/10.1590/S1679-87592014073406204,Aggregated: Calanus_australis and Calanus_simillimus
582,Fragilariopsis_kerguelensis,Diatoms,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Antacli_etal_2014,https://doi.org/10.1590/S1679-87592014073406204,Aggregated: Calanus_australis and Calanus_simillimus
583,Paralia_sulcata,Diatoms,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Antacli_etal_2014,https://doi.org/10.1590/S1679-87592014073406204,Aggregated: Calanus_australis and Calanus_simillimus
584,Rhizosolenia_crassa,Diatoms,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Antacli_etal_2014,https://doi.org/10.1590/S1679-87592014073406204,Aggregated: Calanus_australis and Calanus_simillimus
585,Protoperidinium_sp,Dinoflagellates,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Antacli_etal_2014,https://doi.org/10.1590/S1679-87592014073406204,Aggregated: Calanus_australis and Calanus_simillimus
586,Dictyocha_speculum,Silicoflagellates,Calanus_spp,Copepoda,Suspension-feeder,Primary producer,Antacli_etal_2014,https://doi.org/10.1590/S1679-87592014073406204,Aggregated: Calanus_australis and Calanus_simillimus
587,Bacteria,Bacteria,Calcarea,Porifera,Suspension-feeder,Bacteria,Leys&Eerkes-Medrano_2006,https://doi.org/10.2307/4134590,
588,Diatoms_benthic,Diatoms,Calcarea,Porifera,Suspension-feeder,Bacteria,Leys&Eerkes-Medrano_2006,https://doi.org/10.2307/4134590,
589,Diatoms_centric,Diatoms,Calcarea,Porifera,Suspension-feeder,Bacteria,Leys&Eerkes-Medrano_2006,https://doi.org/10.2307/4134590,
590,Diatoms_pennate,Diatoms,Calcarea,Porifera,Suspension-feeder,Bacteria,Leys&Eerkes-Medrano_2006,https://doi.org/10.2307/4134590,
591,Azadinium_sp,Dinoflagellates,Calcarea,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
592,Dinophysis_acuminata,Dinoflagellates,Calcarea,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
593,Foraminifera,Foraminifera,Calcarea,Porifera,Suspension-feeder,Heterotroph,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
594,Synechococcus_sp,Picophytoplankton,Calcarea,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
595,Dictyocha_speculum,Silicoflagellates,Calcarea,Porifera,Suspension-feeder,Primary producer,Ruppert_etal_2004,"Ruppert, E. E., Fox, R. S., & Barnes, R. D. (2004). Invertebrate zoology: a functional evolutionary approach. Brooks/Cole Publishing Company.",Inferred from Porifera
596,Porifera *,Porifera,Calliostoma_modestulum,Gastropoda,Hunter,Heterotroph,Pastorino_pers.com.,NA,* need to be more specific (which Porifera?)
597,Porifera *,Porifera,Calliostoma_moebiusi,Gastropoda,Hunter,Heterotroph,Pastorino_pers.com.,NA,* need to be more specific (which Porifera?)
598,Phytoplankton *,Phytoplankton,Callochiton_puniceus,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4941339,* which Phytoplankton is epiphytic? consultar con Ire y cia
599,Phytoplankton *,Phytoplankton,Callochiton_puniceus,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4941339,"* Grazing, need to be more specific (which Phytoplankton?)"
600,Bryozoa,Bryozoa,Callochiton_puniceus,Polyplacophora,Grazer,Heterotroph,Urteaga_pers.com.,NA,"Inferred from Bryozoan colony form (Taylor et al. 2013, https://doi.org/10.1111/sed.12032)"
601,Detritus,Non-living,Callochiton_puniceus,Polyplacophora,Deposit-feeder,Detritus,Urteaga_pers.com.,NA,Congress abstract got from D Urteaga
602,Zooplankton *,Zooplankton,Campanularia_sp,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551752,* need to be more specific (which Zooplankton?)
603,Detritus,Non-living,Campanularia_sp,Cnidaria,Suspension-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46551836,Inferred from Campanularidae (Obelia_spp)
604,Diatoms_benthic,Diatoms,Campylaspis_bacescui,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Bacillariophyceae?)
605,Diatoms_centric,Diatoms,Campylaspis_bacescui,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Bacillariophyceae?)
606,Diatoms_pennate,Diatoms,Campylaspis_bacescui,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Bacillariophyceae?)
607,Necromass,Non-living,Campylaspis_bacescui,Cumacea,Scavenger,Necromass,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata
608,Polychaeta *,Polychaeta,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Polychaeta?)
609,Polychaeta *,Polychaeta,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Small infaunal polychaeta (< 5 mm); ask S. Callá
610,Calanus_spp,Copepoda,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Aggregated: Calanus_australis and Calanus_simillimus
611,Clausocalanus_spp,Copepoda,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
612,Ctenocalanus_vanus,Copepoda,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata and Calanoida
613,Drepanopus_forcipatus,Copepoda,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata and Calanoida
614,Neocalanus_tonsus,Copepoda,Campylaspis_bacescui,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Inferred from Campylaspis_maculata and Calanoida
615,Diatoms_benthic,Diatoms,Campylaspis_frigida,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Bacillariophyceae?)
616,Diatoms_centric,Diatoms,Campylaspis_frigida,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Bacillariophyceae?)
617,Diatoms_pennate,Diatoms,Campylaspis_frigida,Cumacea,Suspension-feeder,Primary producer,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Bacillariophyceae?)
618,Necromass,Non-living,Campylaspis_frigida,Cumacea,Scavenger,Necromass,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata
619,Polychaeta *,Polychaeta,Campylaspis_frigida,Cumacea,Hunter,Heterotroph,Blazewicz-Paszkowycz&Ligowski_2002,https://doi.org/10.1017/S0954102002000524,Taken from Campylaspis_maculata; * need to be more specific (which Polychaeta?)
